Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,NOV,MUR,OKE,HP,NBR,MTDR,RIG,SWN,AR,CHK,CNX,CRK,SM,RRC,GPOR,CPE,SBOW,REI,TPL,OVV,WES,PAA,HESM,ENLC,ETRN,AM
2019-11-08,70.76999664,120.9300003,59.15999985,36.34000015,74.69999695,66.23000336,119.6999969,100.8600006,22.09000015,22.25,40.09999847,71.84999847,21.28000069,20.03000069,12.52999973,134.9900055,24.43000031,22.90999985,75.43000031,15.32738113,23.37999916,24.76000023,70.48000336,40.75,107.5,15.25,5.389999866,2.279999971,2.859999895,,9.369999886,7.559999943,9.81000042,4.670000076,,45.40000153,12.85999966,2.380000114,645.0,24.20000076,20.03000069,18.19000053,21.0,5.699999809,12.30000019,6.159999847
2019-11-11,70.33999634,120.8099976,58.90999985,36.40999985,73.81999969,65.70999908,118.4100037,100.6800003,22.07999992,22.20999908,38.88000107,72.80000305,21.25,19.94000053,12.15999985,133.6399994,23.85000038,22.53000069,76.77999878,15.29761887,23.07999992,24.42000008,69.91999817,41.18000031,105.0,14.77999973,5.21999979,2.119999886,2.619999886,,8.550000191,7.039999962,9.729999542,4.289999962,,46.40000153,12.55000019,2.349999905,647.539978,22.95000076,19.31999969,17.77000046,20.98999977,5.5,11.75,5.639999866
2019-11-12,69.37000275,120.9599991,58.22999954,36.20999908,73.29000092,64.90000153,118.0999985,100.4800034,22.04000092,22.09000015,38.43999863,71.80999756,21.03000069,20.06999969,12.01000023,136.1300049,23.79999924,22.37000084,78.01000214,15.05208302,22.68000031,24.29999924,70.19999695,40.18999863,103.0,14.89000034,4.949999809,2.150000095,2.529999971,,8.479999542,6.880000114,9.710000038,4.320000172,,46.20000076,12.10999966,2.299999952,646.75,22.54999924,19.35000038,17.57999992,20.87000084,5.449999809,11.11999989,5.800000191
2019-11-13,68.80000305,122.2799988,57.56000137,35.02999878,72.61000061,64.25,118.4300003,100.25,22.04000092,21.63999939,38.11999893,68.97000122,20.62000084,20.35000038,11.86999989,133.5,23.29999924,21.62000084,77.01000214,14.74702358,22.35000038,23.93000031,70.66000366,39.22000122,100.5,14.31999969,4.849999905,2.140000105,2.369999886,,8.350000381,7.190000057,9.210000038,4.210000038,,44.59999847,10.89999962,2.230000019,664.3699951,22.10000038,19.25,17.45999908,20.72999954,5.429999828,10.92000008,5.630000114
2019-11-14,68.5,121.9599991,57.25,34.70999908,72.34999847,64.44999695,119.4400024,100.8199997,21.95000076,21.88999939,37.75999832,67.84999847,20.32999992,20.21999931,11.89000034,132.3699951,23.43000031,21.84000015,76.29000092,14.63541698,22.09000015,23.82999992,70.16000366,39.31999969,94.5,14.23999977,4.710000038,2.109999895,2.220000029,,8.409999847,6.860000134,8.869999886,4.039999962,,41.90000153,10.65999985,2.079999924,651.0100098,21.70000076,19.36000061,17.37000084,20.18000031,5.360000134,10.71000004,5.380000114
2019-11-15,69.19000244,120.6399994,58.25,35.36000061,73.48000336,64.69000244,118.3600006,100.6100006,22.36000061,22.69000053,38.95000076,68.01999664,20.47999954,20.44000053,12.10000038,134.2799988,23.90999985,22.55999947,77.08999634,15.09672642,22.28000069,24.32999992,71.29000092,40.56000137,98.5,14.85000038,4.860000134,2.150000095,2.25,,8.619999886,6.769999981,9.18999958,4.230000019,,43.70000076,9.979999542,1.940000057,665.0,21.79999924,19.29000092,17.63999939,20.14999962,5.320000172,10.82999992,5.349999905
2019-11-18,68.51999664,118.5500031,56.70000076,34.68999863,71.26000214,64.54000092,118.6500015,101.0599976,22.29999924,22.17000008,39.29999924,66.79000092,20.15999985,20.13999939,11.77999973,133.1999969,22.97999954,21.95999908,75.73000336,14.52381039,21.62000084,23.72999954,70.79000092,38.84000015,96.0,14.28999996,4.820000172,1.970000029,2.029999971,,8.180000305,6.420000076,8.81000042,3.779999971,,39.40000153,9.56000042,1.75999999,665.0499878,20.85000038,18.46999931,17.45999908,19.95000076,4.980000019,10.15999985,5.010000229
2019-11-19,67.81999969,116.4499969,57.16999817,34.31000137,70.40000153,61.84999847,117.4199982,97.62000275,22.13999939,22.01000023,38.13999939,66.19999695,19.89999962,20.01000023,11.46000004,129.6199951,22.37000084,21.48999977,74.19000244,14.34523773,21.11000061,23.17000008,69.76000214,38.40999985,92.5,14.02999973,4.659999847,1.899999976,1.970000029,,7.809999943,6.789999962,8.5,3.630000114,,36.79999924,8.699999809,1.720000029,682.6400146,19.79999924,17.84000015,16.96999931,19.82999992,4.690000057,9.840000153,4.800000191
2019-11-20,68.02999878,117.3399963,59.36000061,36.13999939,72.05999756,61.79999924,116.0599976,97.19000244,22.37999916,22.42000008,38.47999954,67.12999725,20.53000069,20.05999947,11.68999958,130.4700012,22.87000084,21.95000076,75.29000092,14.60565472,21.36000061,23.82999992,70.79000092,38.38999939,90.5,14.32999992,4.460000038,1.830000043,1.940000057,,7.630000114,6.840000153,8.369999886,3.50999999,,36.20000076,8.75,1.909999967,690.1799927,20.29999924,18.06999969,16.86000061,19.93000031,4.860000134,9.680000305,4.800000191
2019-11-21,69.66999817,118.7699966,60.20999908,36.61999893,73.31999969,63.24000168,118.3700027,98.41000366,22.79000092,22.59000015,39.11999893,66.91000366,21.12999916,20.15999985,11.89000034,130.7400055,23.21999931,22.77000046,75.56999969,14.62053585,21.78000069,24.15999985,71.41999817,38.88999939,95.5,14.47999954,4.590000153,1.850000024,2.039999962,,7.440000057,6.75,8.56000042,3.440000057,,37.09999847,8.760000229,1.899999976,679.210022,20.95000076,18.29999924,17.54999924,20.35000038,5.179999828,9.819999695,4.869999886
2019-11-22,69.37000275,118.6299973,59.90000153,36.61000061,72.98999786,62.36000061,116.6299973,97.51000214,23.10000038,22.42000008,39.58000183,64.37000275,20.98999977,19.95999908,12.19999981,129.5599976,23.40999985,22.77000046,75.33000183,14.30803585,21.79999924,24.52000046,71.62999725,39.0,102.0,14.35000038,4.739999771,1.950000048,2.170000076,,7.599999905,6.699999809,8.609999657,3.839999914,,36.70000076,8.899999619,1.899999976,670.0,20.45000076,18.06999969,17.78000069,20.44000053,5.0,9.869999886,4.829999924
2019-11-25,68.91000366,118.3799973,61.04999924,37.08000183,73.51999664,62.43000031,115.4199982,97.34999847,23.09000015,22.54000092,39.93000031,64.75,21.34000015,19.95999908,12.10999966,131.0800018,23.54999924,22.73999977,77.12999725,14.50892925,22.60000038,24.07999992,71.98999786,39.91999817,105.0,14.96000004,5.03000021,1.950000048,2.089999914,,7.579999924,6.630000114,8.960000038,3.880000114,,37.59999847,9.430000305,1.950000048,676.0,20.60000038,18.36000061,17.79000092,20.53000069,5.019999981,10.31000042,5.0
2019-11-26,68.73999786,117.7900009,60.11000061,36.38999939,71.91000366,61.66999817,114.3300018,97.44000244,22.87000084,22.61000061,38.56999969,63.56999969,20.82999992,19.70000076,11.82999992,127.6800003,22.88999939,22.26000023,77.09999847,14.32291698,22.38999939,23.73999977,71.80999756,37.97000122,101.0,14.47999954,4.829999924,1.889999986,1.99000001,,7.239999771,6.440000057,8.590000153,3.589999914,,37.09999847,8.920000076,1.980000019,667.2000122,19.85000038,18.03000069,17.40999985,20.43000031,4.789999962,9.869999886,4.829999924
2019-11-27,68.69999695,118.0699997,60.34000015,36.77000046,72.34999847,61.47000122,114.6900024,97.09999847,22.70999908,22.54999924,38.75,63.11999893,21.40999985,19.72999954,11.88000011,130.1799927,23.21999931,22.51000023,78.51999664,14.50892925,22.78000069,23.76000023,71.43000031,40.45999908,103.0,14.52999973,5.019999981,1.950000048,2.099999905,,7.309999943,6.579999924,8.760000229,3.640000105,,38.09999847,8.829999924,2.0,675.9899902,20.10000038,17.96999931,17.70999908,20.65999985,4.869999886,10.0,4.659999847
2019-11-29,68.12999725,117.1299973,59.93999863,36.20000076,70.90000153,60.63999939,114.7200012,95.48999786,22.71999931,22.42000008,38.56999969,62.09000015,20.98999977,19.61000061,11.64999962,127.8399963,22.28000069,21.88999939,77.33999634,14.0178566,22.54999924,23.01000023,71.05000305,39.52999878,103.0,14.07999992,4.980000019,1.820000052,1.99000001,,6.909999847,6.349999905,8.31000042,3.49000001,,36.5,8.720000267,1.919999957,674.9799805,19.70000076,17.72999954,17.39999962,20.45000076,4.75,9.970000267,4.579999924
2019-12-02,68.41999817,116.8000031,60.36999893,36.36000061,70.79000092,60.86999893,114.3300018,95.59999847,22.54999924,22.13999939,38.68000031,61.18999863,21.29000092,19.39999962,11.96000004,126.7799988,19.54000092,21.82999992,77.87999725,14.03273773,23.04999924,23.45999908,70.81999969,39.79999924,102.0,14.07999992,4.920000076,1.820000052,1.960000038,,6.619999886,6.650000095,8.220000267,3.359999895,,37.09999847,8.710000038,1.850000024,650.0,19.39999962,17.72999954,17.29999924,20.12000084,4.510000229,9.529999733,4.429999828
2019-12-03,67.87999725,115.8899994,58.88999939,34.99000168,68.77999878,60.02999878,112.75,93.88999939,22.20000076,21.31999969,38.02000046,59.79000092,20.79000092,19.14999962,11.76000023,123.4899979,18.37999916,21.40999985,76.91000366,13.80952358,22.11000061,23.34000015,70.19000244,38.38999939,98.5,13.69999981,4.860000134,1.840000033,2.019999981,,6.519999981,6.519999981,8.029999733,3.400000095,,35.79999924,8.609999657,1.799999952,645.6099854,19.25,17.57999992,17.03000069,20.36000061,4.389999866,9.5,4.409999847
2019-12-04,68.65000153,116.9400024,60.63000107,36.18999863,72.05000305,60.02999878,112.5699997,93.20999908,22.12999916,22.17000008,38.45000076,61.22000122,21.46999931,19.29999924,12.17000008,130.5099945,18.70000076,22.38999939,80.55999756,14.24851227,22.75,24.12999916,70.83000183,39.31999969,100.0,14.47000027,5.360000134,1.919999957,2.170000076,,6.559999943,6.519999981,8.489999771,3.589999914,,37.29999924,9.0,1.919999957,666.6400146,20.35000038,18.0,17.23999977,20.51000023,4.420000076,9.5,4.590000153
2019-12-05,68.41000366,116.3300018,59.84000015,35.84999847,70.58999634,59.84999847,112.5400009,92.98999786,22.19000053,22.13999939,37.97999954,60.95000076,21.42000008,19.68000031,12.03999996,128.3099976,18.57999992,22.06999969,79.94000244,14.0625,22.56999969,23.77000046,70.98000336,38.63999939,104.5,14.31000042,5.320000172,1.960000038,2.099999905,,6.619999886,6.349999905,8.409999847,3.609999895,,38.09999847,8.899999619,1.899999976,666.4000244,19.64999962,17.62999916,17.02000046,20.62000084,4.46999979,9.239999771,4.510000229
2019-12-06,69.51000214,118.0100021,61.97000122,36.88999939,73.95999908,60.20000076,113.5599976,93.61000061,22.38999939,22.20999908,39.00999832,62.25999832,22.32999992,19.75,12.44999981,133.8999939,19.98999977,23.13999939,83.23000336,14.13690472,23.36000061,24.44000053,71.58999634,40.68000031,118.0,14.81999969,5.630000114,2.049999952,2.190000057,,6.900000095,6.440000057,9.140000343,3.849999905,,41.09999847,9.289999962,2.029999971,667.5499878,20.25,17.75,17.29999924,20.56999969,4.460000038,9.489999771,4.489999771
2019-12-09,69.66000366,117.3000031,61.83000183,37.15999985,74.51000214,58.43000031,111.9599991,92.51999664,22.89999962,22.25,37.34000015,61.75,22.56999969,19.94000053,12.59000015,133.1900024,20.62999916,23.14999962,83.77999878,14.02529812,23.04999924,24.97999954,72.19999695,40.72999954,125.5,14.93000031,5.710000038,2.019999981,2.569999933,,6.920000076,6.389999866,9.600000381,4.059999943,,42.59999847,9.81000042,2.049999952,668.9400024,20.45000076,18.56999969,17.55999947,20.82999992,4.909999847,9.909999847,5.139999866
2019-12-10,69.05999756,117.8899994,61.75999832,37.34000015,74.83999634,58.66999817,111.9300003,94.56999969,22.94000053,22.34000015,37.56999969,61.72999954,22.79000092,20.12000084,12.59000015,134.5500031,20.93000031,23.42000008,83.45999908,14.21131039,23.42000008,24.89999962,72.5,40.77000046,121.5,15.05000019,5.650000095,2.029999971,2.680000067,,7.119999886,6.400000095,9.659999847,4.139999866,,42.70000076,9.659999847,2.220000029,672.1900024,20.14999962,19.5,18.01000023,20.96999931,5.619999886,10.44999981,5.550000191
2019-12-11,68.95999908,116.2300034,61.68000031,38.40000153,74.66999817,57.11000061,112.2099991,92.88999939,23.19000053,22.68000031,37.54000092,61.59999847,23.37999916,20.20000076,12.60999966,136.1900024,21.28000069,23.42000008,83.83000183,14.38988113,23.64999962,24.87000084,72.58999634,41.59000015,121.0,15.09000015,5.650000095,2.00999999,2.660000086,,7.070000172,6.389999866,9.31000042,4.079999924,,42.29999924,9.470000267,2.289999962,675.0200195,20.14999962,19.64999962,17.53000069,20.93000031,5.53000021,10.81000042,5.46999979
2019-12-12,70.33999634,118.8099976,62.59000015,39.06999969,76.70999908,59.0,113.7300034,94.52999878,22.64999962,23.76000023,38.25,63.38000107,24.29999924,20.14999962,13.02999973,139.5500031,22.04000092,23.98999977,86.26999664,14.80654812,24.13999939,25.94000053,72.91000366,42.61000061,125.5,15.89000034,5.940000057,2.119999886,2.920000076,,7.550000191,6.5,9.590000153,4.610000134,,44.40000153,10.25,2.369999886,688.0,21.0,19.39999962,17.64999962,20.97999954,5.690000057,10.98999977,5.920000076
2019-12-13,69.23000336,117.9599991,62.70000076,39.0,75.48999786,58.61000061,112.9899979,93.80999756,22.70999908,23.63999939,37.70999908,62.31999969,23.98999977,20.20000076,12.72000027,139.9900055,21.35000038,23.47999954,85.08999634,14.88095188,23.79999924,25.04000092,73.16999817,42.09000015,123.5,15.5,6.090000153,1.99000001,2.690000057,,7.429999828,6.590000153,9.25,4.210000038,,42.5,9.960000038,2.279999971,683.8599854,21.14999962,18.95000076,17.28000069,20.94000053,5.21999979,10.86999989,5.849999905
2019-12-16,70.0,119.3600006,62.81999969,39.40000153,77.91000366,60.75,114.1399994,95.13999939,22.81999969,23.95000076,38.31999969,64.59999847,24.35000038,20.57999992,13.13000011,143.3699951,22.06999969,23.85000038,87.69000244,14.84375,23.85000038,25.27000046,73.38999939,42.40999985,131.0,16.07999992,6.03000021,2.140000105,2.680000067,,7.789999962,6.75,9.779999733,4.53000021,,44.0,10.14999962,2.319999933,695.0499878,22.0,19.34000015,17.70000076,20.81999969,5.46999979,11.35000038,5.980000019
2019-12-17,69.68000031,118.5999985,63.52000046,39.45999908,78.80999756,61.20999908,113.0299988,95.68000031,22.94000053,24.37000084,38.31999969,64.66999817,24.69000053,20.51000023,13.36999989,144.0299988,22.46999931,24.17000008,86.61000061,14.8883934,23.72999954,25.47999954,73.36000061,42.93000031,136.0,16.60000038,6.050000191,2.299999952,2.809999943,,8.210000038,7.03000021,10.31000042,4.739999771,,47.40000153,10.39999962,2.450000048,702.9899902,22.54999924,20.07999992,18.11000061,21.78000069,5.889999866,11.80000019,6.320000172
2019-12-18,69.87000275,118.5500031,63.20000076,39.61999893,80.58999634,60.90999985,113.0400009,94.51000214,23.07999992,24.72999954,38.66999817,65.05999756,24.54000092,20.71999931,13.42000008,145.8699951,22.73999977,24.70000076,87.08000183,15.13392925,23.70999908,25.46999931,73.88999939,43.25,143.0,16.94000053,6.039999962,2.289999962,2.869999886,,8.460000038,7.179999828,10.71000004,4.920000076,,47.09999847,10.65999985,2.599999905,708.1199951,22.45000076,20.21999931,18.21999931,21.64999962,6.139999866,12.26000023,6.670000076
2019-12-19,69.38999939,118.1299973,63.18999863,39.61000061,81.25,61.13000107,112.8099976,94.58999634,23.5,24.96999931,38.70000076,63.68999863,24.47999954,20.84000015,13.18000031,147.2100067,22.70999908,25.11000061,87.48000336,15.23809528,24.34000015,25.47999954,73.98000336,43.38999939,154.5,17.27000046,6.110000134,2.420000076,3.0,,8.880000114,7.449999809,10.81999969,5.0,,47.20000076,10.48999977,2.609999895,728.8499756,22.45000076,19.95999908,18.23999977,21.90999985,5.96999979,12.10000038,6.820000172
2019-12-20,69.94000244,119.6800003,63.72000122,39.43000031,82.66000366,61.61000061,113.3499985,95.26999664,23.79999924,25.09000015,39.00999832,64.83999634,24.48999977,20.96999931,13.21000004,147.6000061,22.62000084,25.46999931,88.01999664,15.26041698,24.32999992,25.78000069,75.19000244,44.20000076,149.0,17.12000084,5.889999866,2.299999952,2.75,,8.609999657,7.449999809,10.61999989,4.769999981,,45.5,10.26000023,2.579999924,765.9199829,21.70000076,19.75,18.54000092,21.75,6.010000229,12.26000023,6.929999828
2019-12-23,70.29000092,120.3300018,64.59999847,40.79000092,83.37999725,60.65999985,112.6699982,95.23999786,23.94000053,25.51000023,39.70999908,66.88999939,24.88999939,21.20000076,13.56000042,150.9299927,26.53000069,26.22999954,89.02999878,15.78868961,25.07999992,26.61000061,75.98999786,45.43000031,157.5,17.71999931,6.539999962,2.380000114,2.910000086,,8.840000153,7.610000134,10.86999989,4.840000153,,48.29999924,10.31999969,2.730000019,783.7000122,22.60000038,20.69000053,18.89999962,22.40999985,6.170000076,12.85000038,7.21999979
2019-12-24,70.01999664,120.3399963,64.66999817,40.65000153,83.80999756,60.97000122,113.1999969,95.09999847,23.84000015,25.47999954,39.88999939,67.23999786,24.86000061,21.12999916,13.61999989,151.8000031,26.17000008,26.54000092,90.18000031,15.72916698,24.94000053,26.55999947,75.59999847,44.84000015,156.0,17.60000038,6.550000191,2.339999914,2.869999886,,8.800000191,7.699999809,10.94999981,4.800000191,,46.70000076,10.44999981,2.650000095,785.460022,22.85000038,20.54999924,18.87999916,22.68000031,6.190000057,12.89999962,7.179999828
2019-12-26,70.12999725,120.5999985,65.0,40.06999969,83.65000153,60.47000122,112.0599976,94.41999817,23.80999947,25.55999947,40.15000153,67.44999695,24.54000092,21.20000076,13.68999958,152.0800018,26.27000046,26.36000061,91.30999756,15.72916698,25.03000069,26.53000069,76.12999725,45.16999817,157.5,17.86000061,6.599999905,2.349999905,2.890000105,,8.75,7.599999905,11.14000034,4.809999943,,47.40000153,10.36999989,2.650000095,785.2199707,23.29999924,20.44000053,19.05999947,22.97999954,6.25,13.02000046,7.460000038
2019-12-27,69.88999939,120.3000031,64.98000336,40.0,83.13999939,60.38000107,110.5999985,93.19999695,23.59000015,25.48999977,40.15999985,66.45999908,24.39999962,21.07999992,13.47999954,151.7799988,26.12000084,25.72999954,90.76999664,15.5803566,24.94000053,26.52000046,75.70999908,44.43000031,147.0,17.63999939,6.570000172,2.269999981,2.700000048,,8.319999695,7.449999809,10.88000011,4.559999943,,47.09999847,9.859999657,2.539999962,795.039978,23.04999924,20.29999924,18.78000069,22.43000031,6.070000172,13.06000042,7.389999866
2019-12-30,69.48000336,119.8499985,64.61000061,40.40000153,82.38999939,59.66999817,110.3700027,92.87999725,23.20000076,25.62999916,40.70000076,66.15000153,24.55999947,21.03000069,13.42000008,150.8699951,25.5,25.53000069,91.06999969,15.86309528,25.21999931,26.32999992,75.41999817,45.54000092,143.5,17.67000008,6.800000191,2.329999924,2.75,,8.630000114,7.710000038,11.10000038,4.630000114,,48.20000076,9.909999847,2.529999971,788.3400269,23.20000076,19.60000038,18.38999939,22.62000084,6.0,13.02999973,7.340000153
2019-12-31,69.77999878,120.5100021,65.02999878,40.20000076,83.76000214,60.25,111.4100037,93.65000153,23.71999931,25.62999916,41.20999908,66.80999756,24.46999931,21.17000008,13.57999992,151.3699951,25.59000015,25.96999931,92.86000061,15.95238113,25.04999924,26.79999924,75.66999817,45.43000031,144.0,17.96999931,6.880000114,2.420000076,2.849999905,,8.850000381,8.229999542,11.23999977,4.849999905,,48.29999924,9.899999619,2.640000105,781.2199707,23.45000076,19.69000053,18.38999939,22.68000031,6.130000114,13.35999966,7.590000153
2020-01-02,70.90000153,121.4300003,65.45999908,40.16999817,84.13999939,61.90999985,112.1999969,95.12999725,23.48999977,25.61000061,42.58000183,67.72000122,24.68000031,21.04000092,13.68000031,152.3399963,25.36000061,25.79000092,92.65000153,15.87053585,25.26000023,26.54999924,75.70999908,45.27000046,148.0,18.14999962,6.929999828,2.309999943,2.589999914,,8.420000076,7.710000038,11.18999958,4.409999847,,47.0,10.39000034,2.650000095,775.1199951,23.70000076,20.31999969,18.68000031,22.43000031,6.300000191,13.42000008,7.090000153
2020-01-03,70.33000183,121.0100021,65.69999695,40.56000137,84.98999786,58.22999954,108.4899979,91.51999664,23.59000015,25.63999939,43.61000061,69.83999634,24.76000023,21.20000076,13.75,153.3500061,25.69000053,26.10000038,94.41000366,16.05654716,25.35000038,27.30999947,76.58000183,45.84999847,156.5,19.23999977,7.039999962,2.329999924,2.680000067,,8.539999962,8.079999924,11.82999992,4.489999771,,48.29999924,10.34000015,2.74000001,799.2000122,24.0,20.81999969,18.86000061,23.12999916,6.28000021,13.40999985,7.139999866
2020-01-06,70.87000275,120.5999985,66.48000336,40.81999969,88.44000244,58.22000122,107.8099976,91.52999878,23.89999962,25.52000046,45.04999924,70.86000061,25.38999939,21.28000069,13.96000004,158.1100006,25.63999939,26.40999985,94.90000153,16.16815567,25.47999954,27.42000008,76.91000366,47.15000153,166.5,19.56999969,7.170000076,2.349999905,2.619999886,,8.489999771,8.18999958,12.10000038,4.460000038,,48.79999924,10.27999973,3.230000019,800.0,24.5,21.55999947,19.27000046,23.34000015,6.25,13.72999954,7.400000095
2020-01-07,70.29000092,119.0599976,66.48000336,40.61000061,89.29000092,59.13999939,108.1399994,92.73000336,23.89999962,25.09000015,45.27000046,70.94000244,24.67000008,21.32999992,13.78999996,156.9499969,32.50999832,26.48999977,96.41999817,15.78125,24.98999977,27.71999931,76.84999847,46.54000092,157.5,19.65999985,6.889999866,2.359999895,2.680000067,,8.289999962,8.020000458,12.39000034,4.71999979,,47.29999924,9.680000305,3.299999952,804.5,24.39999962,21.70000076,19.23999977,23.79999924,6.039999962,13.73999977,7.309999943
2020-01-08,69.23000336,117.6999969,64.94000244,39.40999985,87.33999634,58.52000046,104.0999985,93.08999634,23.53000069,24.77000046,44.97999954,68.51999664,24.04999924,21.15999985,13.27999973,152.0800018,32.72999954,25.54999924,93.33000183,15.24553585,24.11000061,27.09000015,75.65000153,45.58000183,154.5,18.70999908,6.420000076,2.170000076,2.549999952,,7.929999828,7.909999847,11.75,4.559999943,,44.20000076,9.510000229,3.049999952,819.3699951,22.5,21.44000053,18.86000061,24.07999992,5.710000038,13.03999996,6.949999809
2020-01-09,69.76000214,117.5100021,66.06999969,39.86000061,88.25,59.38999939,105.6200027,95.18000031,23.67000008,25.04000092,45.36999893,69.08999634,24.19000053,21.54999924,13.44999981,152.2299957,32.59999847,25.85000038,94.15000153,15.5133934,24.12999916,27.37999916,75.61000061,46.09999847,155.5,18.40999985,6.409999847,2.079999924,2.400000095,,7.679999828,7.809999943,11.64999962,4.570000172,,43.59999847,9.760000229,2.980000019,813.1900024,22.25,21.18000031,18.63999939,24.25,5.539999962,12.47999954,7.039999962
2020-01-10,69.13999939,116.4400024,65.41999817,39.83000183,86.26999664,60.22000122,104.8700027,96.88999939,23.5,24.86000061,45.90000153,68.51000214,24.07999992,21.51000023,13.18000031,149.3999939,32.38000107,25.10000038,92.26000214,15.63243961,23.84000015,27.13999939,75.52999878,46.52000046,151.5,18.20999908,6.230000019,2.119999886,2.369999886,,7.809999943,7.480000019,11.68999958,4.829999924,,42.0,9.159999847,2.869999886,809.2800293,21.75,21.03000069,18.54000092,24.78000069,5.300000191,12.14999962,7.03000021
2020-01-13,69.80000305,116.6600037,65.12999725,39.22999954,85.51999664,59.61999893,105.3000031,96.25,23.78000069,24.40999985,46.56999969,69.30000305,23.75,21.54999924,13.18999958,146.7799988,32.00999832,25.36000061,90.48000336,15.87797642,23.57999992,27.29999924,76.23999786,46.25,150.5,17.32999992,6.239999771,2.049999952,2.349999905,,7.809999943,7.440000057,11.26000023,4.550000191,,41.09999847,8.800000191,2.640000105,804.9000244,21.75,21.19000053,18.57999992,25.0,5.420000076,12.68000031,7.190000057
2020-01-14,69.19999695,116.3000031,65.13999939,39.52999878,86.33000183,59.84000015,106.3799973,95.40000153,23.84000015,24.02000046,47.24000168,70.05999756,23.94000053,21.45999908,13.27999973,146.7799988,33.59000015,26.22999954,91.26000214,15.60267925,23.63999939,28.0,75.97000122,46.50999832,151.0,17.29000092,6.28000021,2.049999952,2.549999952,,7.860000134,7.510000229,11.42000008,4.599999905,,41.29999924,9.020000458,2.730000019,799.4500122,21.20000076,21.55999947,18.61000061,25.19000053,5.739999771,12.97999954,7.409999847
2020-01-15,69.08999634,116.1299973,65.0,38.33000183,86.73999786,58.13000107,104.8899994,92.26000214,23.80999947,23.31999969,47.25999832,70.08000183,23.56999969,21.40999985,13.23999977,145.3999939,33.54000092,26.23999977,91.30999756,15.01488113,23.31999969,27.87999916,75.91000366,46.06000137,146.0,16.90999985,6.179999828,1.970000029,2.539999962,,7.929999828,7.170000076,11.32999992,4.46999979,,41.20000076,8.81000042,2.619999886,795.9199829,21.14999962,21.52000046,18.73999977,25.35000038,5.730000019,13.14000034,7.590000153
2020-01-16,68.81999969,116.8899994,65.06999969,38.77999878,87.01999664,57.52999878,103.7900009,91.98000336,24.04000092,23.51000023,46.66999817,70.30999756,23.80999947,21.37000084,13.34000015,146.9900055,33.09999847,26.44000053,90.73999786,14.94047642,23.52000046,26.31999969,76.77999878,45.25,148.0,17.05999947,6.150000095,1.940000057,2.50999999,,7.980000019,7.300000191,11.35999966,4.360000134,,41.0,8.75,2.690000057,794.9000244,21.39999962,21.14999962,18.88999939,25.57999992,5.849999905,13.38000011,7.570000172
2020-01-17,68.55999756,115.5800018,65.06999969,38.36999893,85.30999756,56.88999939,103.3099976,91.22000122,23.86000061,23.61000061,45.83000183,69.90000153,23.95999908,21.36000061,13.21000004,148.7899933,32.66999817,25.85000038,89.54000092,14.72470188,23.5,25.32999992,77.16999817,45.13000107,145.5,16.93000031,5.96999979,1.860000014,2.390000105,,7.809999943,7.179999828,11.14999962,3.960000038,,38.59999847,8.539999962,2.700000048,792.8599854,20.45000076,20.62000084,18.98999977,25.53000069,5.920000076,13.35000038,7.239999771
2020-01-21,67.58000183,113.3099976,64.02999878,36.95000076,84.04000092,56.18000031,102.3399963,90.25,23.01000023,22.72999954,44.31999969,68.48999786,23.77000046,20.93000031,12.85000038,147.3500061,31.73999977,24.98999977,88.31999969,14.43452358,23.27000046,24.54999924,75.91000366,43.97000122,139.5,16.76000023,5.730000019,1.720000029,2.210000038,,6.989999771,6.849999905,10.98999977,3.630000114,,37.0,8.800000191,2.5,781.9400024,19.79999924,19.88999939,18.59000015,24.57999992,5.590000153,12.36999989,6.769999981
2020-01-22,67.19000244,112.9000015,63.00999832,36.68000031,83.08999634,55.97000122,101.8600006,89.62000275,22.63999939,22.68000031,43.29000092,67.19999695,23.93000031,20.95999908,12.44999981,144.6300049,30.87000084,24.29999924,85.44000244,13.88392925,22.94000053,24.64999962,75.59999847,42.95999908,130.0,16.20999908,5.570000172,1.720000029,2.049999952,,6.949999809,7.079999924,10.14999962,3.50999999,,35.20000076,8.569999695,2.430000067,766.7999878,19.70000076,19.45000076,18.15999985,24.15999985,5.400000095,11.84000015,6.570000172
2020-01-23,66.76999664,113.0999985,63.13999939,36.43000031,81.83000183,55.33000183,102.0800018,89.51000214,22.44000053,22.95999908,42.52000046,66.52999878,23.57999992,21.76000023,12.22000027,140.4299927,30.27000046,24.39999962,84.69999695,13.71279812,22.71999931,24.20999908,76.29000092,42.68000031,127.0,16.12000084,5.239999771,1.730000019,1.970000029,,6.949999809,6.789999962,9.760000229,3.420000076,,33.40000153,8.039999962,2.5,759.0,20.20000076,19.14999962,18.14999962,23.98999977,5.519999981,11.38000011,6.519999981
